"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
3.329564438E1,-1.072719693E-3,-1.286545768E-3,5.077577662E-4
3.339612938E1,7.375059649E-4,-7.973457687E-4,1.952978782E-4
3.349661337E1,-1.934332773E-3,-2.383748069E-3,1.349986997E-4
3.359709738E1,7.906006649E-4,-1.855812036E-3,-3.820958082E-4
3.369758138E1,2.349000424E-4,-2.136551775E-4,-1.110268640E-3
3.379806538E1,-7.933583111E-4,1.759065781E-3,-7.395909633E-4
3.389854963E1,1.042769291E-3,1.398323104E-3,-4.764653277E-4
3.399903363E1,-4.426836967E-4,-1.967999619E-3,4.446061794E-4
3.409951762E1,1.771515235E-4,-1.170263626E-3,-2.246459480E-4
3.420000163E1,-1.011040993E-3,1.537545584E-3,3.566202475E-3
3.430048563E1,-2.598334104E-4,5.416804925E-4,1.972177299E-3
3.440096963E1,8.093249053E-4,4.338296130E-4,-9.935734561E-4
3.450145363E1,-1.104023308E-3,1.258932054E-3,-1.490931725E-3
3.460193763E1,1.557484269E-3,1.730904914E-3,-1.326599391E-3
3.470242162E1,-1.401918009E-3,2.729223575E-3,9.155953303E-4
3.480290563E1,-9.462330490E-5,-2.947463654E-4,-2.870231401E-4
3.490339325E1,-4.818821326E-4,-1.085124444E-3,-1.870037522E-4
3.500387725E1,-8.586961776E-4,8.178739808E-4,2.793000313E-3
3.510436125E1,3.692703322E-4,-1.675437205E-3,-8.682678454E-4
3.520484525E1,-1.452004537E-3,1.679472625E-4,2.551376820E-4
3.530532925E1,-6.511462852E-4,8.084634319E-4,-4.704310559E-4
3.540581325E1,-3.996569198E-3,1.939450856E-3,2.134671435E-3
3.550629725E1,-2.191547304E-3,1.136978157E-3,-6.782007404E-5
3.560678125E1,2.852186561E-3,1.748102251E-3,-4.538239446E-4
3.570726525E1,-2.352757379E-3,-6.587882526E-4,1.322531374E-3
3.580774925E1,-1.001136377E-3,6.040516309E-4,1.314857276E-3
3.590822954E1,3.292979673E-4,2.572182566E-4,7.509780116E-4
3.600871254E1,1.396499574E-4,1.295587979E-3,1.159124076E-5
3.610919654E1,-2.575628459E-4,3.176694736E-5,-1.081716735E-3
3.620968054E1,4.066769034E-4,-1.949240919E-3,1.232239883E-4
3.631016454E1,-5.233101547E-5,1.725016627E-3,3.124859650E-4
3.641064854E1,-1.271755435E-3,-8.015097119E-4,2.693238202E-4
3.651113254E1,-3.735534847E-4,4.691430368E-4,-2.587168710E-3
3.661161654E1,-6.772894412E-4,-8.540917188E-4,-4.266016185E-5
3.671210054E1,-5.200952291E-4,-5.411915481E-4,-1.873839181E-3
3.681258454E1,-9.072162211E-4,-1.410086639E-3,3.093613777E-3
3.691306813E1,-5.862170365E-3,4.515664652E-3,-3.938050941E-4
3.701355213E1,-4.114964977E-4,6.624367088E-4,-7.621804252E-4
3.711403613E1,-9.461343288E-4,-1.392831560E-3,5.462609697E-4
3.721452013E1,-1.599078998E-3,-2.097983379E-3,2.072407398E-3
3.731500313E1,8.307313547E-4,4.384112544E-4,1.612841152E-4
3.741548713E1,-5.192570388E-4,-7.120063528E-4,5.249835085E-4
3.751597113E1,7.375190035E-4,2.187971491E-3,9.554913267E-4
3.761645513E1,1.213308424E-4,-7.103811949E-4,-3.053338733E-4
3.771693913E1,6.353259087E-4,-2.868880052E-3,4.003394861E-4
3.781742313E1,-8.598808199E-5,1.196153462E-3,1.061404124E-3
3.791790750E1,3.861002624E-4,1.285386737E-3,7.521286607E-4
3.801839150E1,3.241859376E-4,-2.870749217E-3,-9.382637218E-4
3.811887550E1,-6.726104766E-5,1.185856760E-3,-9.118861053E-4
