"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
3.828502696E1,-4.954696655E-2,1.669029236E-1,9.811796265E0
3.838551196E1,-3.562591553E-2,1.775308228E-1,9.814191284E0
3.848599696E1,-3.323089600E-2,1.746867371E-1,9.781858521E0
3.858648196E1,-4.355941772E-2,1.676513672E-1,9.805060272E0
3.868696696E1,-4.191284180E-2,1.631607056E-1,9.809850311E0
3.878745196E1,-3.293151855E-2,1.763333130E-1,9.817035370E0
3.888793696E1,-3.876937866E-2,1.763333130E-1,9.816586304E0
3.898842096E1,-4.101470947E-2,1.673519897E-1,9.804910583E0
3.908890633E1,-3.772155762E-2,1.754351807E-1,9.782606964E0
3.918939133E1,-4.355941772E-2,1.796264648E-1,9.822124786E0
3.928987633E1,-4.026626587E-2,1.757345581E-1,9.808652802E0
