"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
3.537736725E1,-1.036073081E-3,-1.991568133E-3,-3.900984302E-5
3.547784225E1,3.398861736E-5,4.638480023E-4,8.835424669E-4
3.557831625E1,1.176939346E-3,2.133277245E-3,1.029647188E-3
3.567879125E1,1.126630232E-4,3.903870471E-3,6.460000295E-4
3.577926625E1,1.053907908E-3,-1.411815640E-3,6.322283298E-6
3.587974025E1,-9.988555685E-4,-3.486117348E-4,-1.148081850E-3
3.598021525E1,-3.257068805E-3,-8.728886023E-4,1.727607101E-3
3.608069025E1,-3.755185753E-5,1.520211343E-3,6.524380296E-4
3.618116425E1,7.343478501E-4,-9.435894899E-4,6.637724582E-4
3.628163925E1,-6.337538362E-4,-1.864766702E-3,-8.656631690E-4
3.638211404E1,-2.789860591E-4,-1.494168304E-3,-1.512201503E-3
3.648258804E1,2.672923729E-4,2.157883719E-4,-1.539894962E-3
3.658306304E1,1.214668155E-4,-1.632900443E-3,-6.244720425E-4
3.668353804E1,7.032090798E-4,1.768425107E-3,-6.513870321E-4
3.678401204E1,-5.288757384E-4,-1.279118937E-3,-9.750872850E-4
3.688448704E1,-8.460190147E-4,-3.019732423E-3,-3.151277546E-3
3.698496204E1,-5.412623286E-4,-7.219449617E-4,-3.079198301E-3
3.708543604E1,-3.509446979E-4,-1.511720009E-3,3.307978623E-4
3.718591104E1,1.473373733E-3,1.299446914E-3,-1.463796594E-3
3.728638604E1,3.698356450E-4,-6.234925240E-5,1.087022480E-3
3.738685992E1,2.741166390E-3,3.108805977E-4,-2.319586929E-4
3.748733492E1,-1.186022535E-3,-7.767276838E-5,1.153158955E-4
3.758780992E1,-3.897100687E-4,-1.422843430E-3,1.521627419E-4
3.768828392E1,2.245856449E-4,1.845838968E-3,3.753702622E-4
3.778875892E1,1.006526873E-4,1.030994579E-3,1.643155701E-4
